mondo_id,disease_name,num_v59_hpo,num_authoritative_phenotypes,has_provided_name,has_synonym,has_external_id,has_gene,has_inheritance,has_onset,has_clinical_course,has_confirmatory_tests,confirmatory_test_status,has_authoritative_differential_diagnosis,has_candidate_mimics_for_rerank,has_authoritative_phenotype_source,has_obsolete_mondo,has_obsolete_hpo,num_sources,best_evidence_level,low_confidence_card,needs_manual_review,missing_fields,final_card_status,review_priority,recommended_rerank_handling
MONDO:0008826,"arthrogryposis-hyperkeratosis syndrome, lethal form",7,1,False,True,True,False,False,False,False,False,not_found,False,True,True,False,False,5,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0012195,arthrogryposis-severe scoliosis syndrome,24,24,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014084,ataxia with oculomotor apraxia type 3,15,15,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009876,isolated growth hormone deficiency type IA,9,9,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014500,atrial conduction disease,13,13,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019015,omphalocele,6,4,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008847,atrichia with papular lesions,7,2,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0060582,auditory neuropathy-optic atrophy syndrome,5,5,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0020108,autoimmune hemolytic anemia,5,2,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014629,autoimmune interstitial lung disease-arthritis syndrome,15,15,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011804,autoimmune lymphoproliferative syndrome type 2B,18,18,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013767,autoimmune lymphoproliferative syndrome type 4,17,17,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013944,autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation,14,14,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014912,"autoinflammation, panniculitis, and dermatosis syndrome, autosomal recessive",19,19,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007086,autosomal dominant Alport syndrome,19,19,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013851,autosomal dominant aplasia and myelodysplasia,5,5,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0800026,"central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease",26,26,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008026,autosomal dominant childhood-onset proximal spinal muscular atrophy without contractures,12,12,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007321,autosomal dominant chondrodysplasia punctata,13,13,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008250,isolated growth hormone deficiency type II,6,6,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007812,"ichthyosis, lamellar, autosomal dominant",5,3,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012034,autosomal dominant limb-girdle muscular dystrophy type 1F,20,20,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012193,autosomal dominant limb-girdle muscular dystrophy type 1G,12,12,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013297,autosomal dominant limb-girdle muscular dystrophy type 1H,9,9,False,True,True,False,True,False,True,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008046,autosomal dominant myoglobinuria,5,5,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0100450,CAPN5-related vitreoretinopathy,9,9,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011350,autosomal dominant nonsyndromic hearing loss 17,7,1,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007921,yellow nail syndrome,26,26,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011660,autosomal dominant nonsyndromic hearing loss 22,7,2,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011519,autosomal dominant nonsyndromic hearing loss 23,9,4,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011657,autosomal dominant nonsyndromic hearing loss 24,6,1,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010817,autosomal dominant nonsyndromic hearing loss 2A,6,2,False,True,True,True,True,False,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011103,autosomal dominant nonsyndromic hearing loss 3A,6,1,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012380,autosomal dominant nonsyndromic hearing loss 53,6,2,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011877,autosomal dominant osteopetrosis 1,11,13,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010856,autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis,5,3,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008407,"neurogenic scapuloperoneal syndrome, Kaeser type",10,10,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009744,neuronal ceroid lipofuscinosis 1,30,31,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012747,glycogen storage disease due to aldolase A deficiency,21,47,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019016,maternally-inherited progressive external ophthalmoplegia,17,16,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,True,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0012414,neuronal ceroid lipofuscinosis 10,27,27,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008769,neuronal ceroid lipofuscinosis 2,14,14,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008767,neuronal ceroid lipofuscinosis 3,30,30,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009745,neuronal ceroid lipofuscinosis 5,22,23,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012588,neuronal ceroid lipofuscinosis 7,15,15,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012188,neuronal ceroid lipofuscinosis 9,17,17,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008451,"neuronopathy, distal hereditary motor, autosomal dominant 1",9,9,False,True,True,False,True,False,True,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011771,"neuronopathy, distal hereditary motor, autosomal recessive 3",8,8,False,True,True,False,True,False,True,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012608,"neuronopathy, distal hereditary motor, autosomal recessive 4",16,16,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008086,"neuropathy, hereditary sensory and autonomic, type 1A",22,22,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010703,ornithine carbamoyltransferase deficiency,45,45,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009754,"neutropenia, lethal congenital, with eosinophilia",7,2,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009756,Niemann-Pick disease type A,37,37,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011873,"Niemann-Pick disease, type C2",33,33,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013118,Nijmegen breakage syndrome-like disorder,9,10,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018642,NIK deficiency,14,0,False,True,True,True,False,False,False,False,not_found,False,True,False,False,False,5,A,True,True,provided_name;authoritative_phenotypes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0007867,nonsyndromic congenital nail disorder 2,9,1,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012502,normophosphatemic familial tumoral calcinosis,5,7,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007630,North Carolina macular dystrophy,6,7,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009515,Norum disease,9,9,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013583,occipital pachygyria and polymicrogyria,7,7,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019019,osteogenesis imperfecta,114,113,False,True,True,False,False,False,False,False,not_found,False,True,True,False,True,6,A,True,True,provided_name;genes;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,manual_review_required,high,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0013316,occult macular dystrophy,5,5,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0044871,"dystonia, focal, task-specific",7,1,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008109,ocular cicatricial pemphigoid,7,1,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012802,oculoauricular syndrome,32,32,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014070,oculocutaneous albinism type 7,8,8,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008396,"oculodental syndrome, Rutherfurd type",8,11,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009764,"ocular motor apraxia, Cogan type",15,17,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009773,odonto-onycho-dermal dysplasia,32,32,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011171,odonto-tricho-ungual-digito-palmar syndrome,15,15,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010111,odontotrichomelic syndrome,16,16,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019026,autosomal recessive osteopetrosis,43,43,False,True,True,True,False,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;inheritance;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014893,Okur-Chung neurodevelopmental syndrome,45,46,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009781,Onychotrichodysplasia and neutropenia,14,14,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012543,optic atrophy 5,7,7,False,True,True,True,True,True,True,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009786,optic atrophy 6,11,6,False,True,True,False,True,True,True,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009793,orofaciodigital syndrome III,16,16,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0054770,orofaciodigital syndrome 18,21,21,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009795,orofaciodigital syndrome IX,23,23,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010336,orofaciodigital syndrome VIII,17,17,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008137,orofaciodigital syndrome X,8,8,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013035,orofaciodigital syndrome XI,10,10,False,True,True,False,True,True,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0002629,bone osteosarcoma,14,14,False,True,True,True,True,False,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007219,Osebold-Remondini syndrome,19,19,False,True,True,False,True,False,False,False,not_found,False,True,True,False,False,5,A,False,False,provided_name;genes;age_of_onset;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011215,osteocraniostenosis,19,19,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011806,osteofibrous dysplasia,5,4,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,high,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008146,osteogenesis imperfecta type 1,19,19,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008147,osteogenesis imperfecta type 2,25,25,False,True,True,True,True,True,False,False,not_found,False,True,True,False,False,6,A,False,False,provided_name;clinical_course;confirmatory_tests;authoritative_differential_diagnosis,ready_with_limitations,medium,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
